8100.02
8100.02
6813.0
6470.0
6470.0
5570.0
5570.0
5255.0
4811.05
4644.48
4644.48
4225.48
4225.48
4162.0
4162.0
3736.22
3736.22
3357.5
3357.5
3181.4
2922.47
2709.6
2709.6
2494.6
2444.0
2444.0
2231.4
2231.4
1719.73
1697.4
1693.5
1693.5
1661.38
1661.38
1628.07
1628.07
1628.07
1628.07
1607.9
1567.3
1529.7
1509.0
1456.17
1456.17
1334.9
1334.9
1244.38
1229.92
1229.92
1200.0
1108.97
1083.0
1082.0
1082.0
1020.0
1020.0
970.37
891.0
882.92
882.92
856.4
837.87
837.87
810.58
810.58
753.3
753.3
751.47
751.47
733.12
733.12
728.82
728.82
726.48
726.48
692.75
692.75
691.183
691.183
566.9
566.9
491.54
444.9
422.98
422.98
392.92
392.92
369.07
369.07
345.58
345.58
321.5
321.5
308.4
308.4
289.67
274.0
274.0
253.42
184.2
179.32
179.32
176.4
171.92
170.5
143.8
71.0
71.0
